Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Eirik :)),2023-03-12 17:18:48,00:00:47,,Sex Education: Sesong 1: Episode 3,,Safari MAC (Cadmium),00:00:53,Not latest view,NO (Norway)
Eirik :)),2023-03-12 17:17:51,00:00:54,Autoplayed: user action: None; ,American Made_hook_04_16x9,HOOK,Apple iPhone 11,00:00:54,00:00:54,NO (Norway)
Eirik :)),2023-03-12 17:15:31,00:00:10,Autoplayed: user action: None; ,Drive_hook_09_16x9,HOOK,Apple iPhone 11,00:00:10,00:00:10,NO (Norway)
Eirik :)),2023-03-12 17:14:15,00:00:14,Autoplayed: user action: None; ,American Made_hook_04_16x9,HOOK,Apple iPhone 11,00:00:15,Not latest view,NO (Norway)
Eirik :)),2023-03-12 17:11:35,00:00:08,Autoplayed: user action: None; ,Taxi Driver_hook_04_16x9,HOOK,Apple iPhone 11,00:00:08,00:00:08,NO (Norway)
Eirik :)),2023-03-12 17:08:45,00:10:02,,Sex Education: Sesong 1: Episode 2,,Safari MAC (Cadmium),00:48:22,00:48:22,NO (Norway)
Eirik :)),2023-03-12 09:49:05,00:38:05,,Sex Education: Sesong 1: Episode 2,,Safari MAC (Cadmium),00:38:19,Not latest view,NO (Norway)
Eirik :)),2023-03-12 09:20:43,00:26:27,,Sex Education: Sesong 1: Episode 1,,Safari MAC (Cadmium),00:50:41,00:50:41,NO (Norway)
Eirik :)),2023-03-10 19:28:10,00:24:14,,Sex Education: Sesong 1: Episode 1,,Safari MAC (Cadmium),00:24:14,Not latest view,NO (Norway)
Eirik :)),2023-03-10 19:26:47,00:00:05,Autoplayed: user action: None; ,Sesong 3 (Teaser 1): You,TEASER_TRAILER,Safari MAC (Cadmium),00:00:05,00:00:05,NO (Norway)
Eirik :)),2023-03-10 19:25:52,00:00:17,Autoplayed: user action: None; ,Sesong 4 (Teaser 1): You,TEASER_TRAILER,Safari MAC (Cadmium),00:00:17,00:00:17,NO (Norway)
Eirik :)),2023-02-28 20:12:56,01:43:06,,Friends with Benefits,,Safari MAC (Cadmium),01:42:55,01:42:55,NO (Norway)
Eirik :)),2023-02-28 20:10:23,00:00:07,Autoplayed: user action: None; ,Miniserie (Klipp): Historiske vendepunkt: 11. september og krigen mot terror,HOOK,Safari MAC (Cadmium),00:00:07,00:00:07,NO (Norway)
Eirik :)),2023-02-27 22:09:29,00:31:52,,Formula 1: Drive to Survive: Sesong 5: End of the Road (Episode 10),,Safari MAC (Cadmium),00:31:58,Not latest view,NO (Norway)
Eirik :)),2023-02-27 22:00:23,00:09:05,,Formula 1: Drive to Survive: Sesong 5: Over The Limit (Episode 9),,Safari MAC (Cadmium),00:39:56,00:39:56,NO (Norway)
Eirik :)),2023-02-27 18:54:21,00:31:04,,Formula 1: Drive to Survive: Sesong 5: Over The Limit (Episode 9),,Safari MAC (Cadmium),00:30:50,Not latest view,NO (Norway)
Eirik :)),2023-02-26 22:14:37,00:00:01,,Formula 1: Drive to Survive: Sesong 5: Over The Limit (Episode 9),,Safari MAC (Cadmium),00:00:07,Not latest view,NO (Norway)
Eirik :)),2023-02-26 21:42:18,00:32:18,,Formula 1: Drive to Survive: Sesong 5: Alpha Male (Episode 8),,Safari MAC (Cadmium),00:32:23,00:32:23,NO (Norway)
Eirik :)),2023-02-26 21:16:16,00:26:01,,Formula 1: Drive to Survive: Sesong 5: Hot Seat (Episode 7),,Safari MAC (Cadmium),00:33:20,00:33:20,NO (Norway)
Eirik :)),2023-02-26 17:20:40,00:07:13,,Formula 1: Drive to Survive: Sesong 5: Hot Seat (Episode 7),,Safari MAC (Cadmium),00:07:19,Not latest view,NO (Norway)
Eirik :)),2023-02-26 17:16:24,00:04:14,,Formula 1: Drive to Survive: Sesong 5: Nice Guys Finish Last (Episode 6),,Safari MAC (Cadmium),00:31:06,00:31:06,NO (Norway)
Eirik :)),2023-02-26 10:58:05,00:26:45,,Formula 1: Drive to Survive: Sesong 5: Nice Guys Finish Last (Episode 6),,Safari MAC (Cadmium),00:26:51,Not latest view,NO (Norway)
Eirik :)),2023-02-26 10:05:57,00:36:14,,Formula 1: Drive to Survive: Sesong 5: Pardon My French (Episode 5),,Safari MAC (Cadmium),00:36:20,00:36:20,NO (Norway)
Eirik :)),2023-02-26 09:36:45,00:29:12,,"Formula 1: Drive to Survive: Sesong 5: Like Father, Like Son? (Episode 4)",,Safari MAC (Cadmium),00:38:10,00:38:10,NO (Norway)
Eirik :)),2023-02-26 09:36:35,00:00:07,Autoplayed: user action: None; ,Madeleine McCann-saken: Miniserie (Trailer 3),PROMOTIONAL,Safari MAC (Cadmium),00:00:07,00:00:07,NO (Norway)
Eirik :)),2023-02-25 10:24:03,00:08:58,,"Formula 1: Drive to Survive: Sesong 5: Like Father, Like Son? (Episode 4)",,Chrome PC (Cadmium),00:08:58,Not latest view,NO (Norway)
Eirik :)),2023-02-25 10:23:57,00:00:04,Autoplayed: user action: None; ,Teaser 2: We Have a Ghost,TEASER_TRAILER,Chrome PC (Cadmium),00:00:04,00:00:04,NO (Norway)
Eirik :)),2023-02-24 21:25:31,00:44:40,,Formula 1: Drive to Survive: Sesong 5: Matter of Principal (Episode 3),,Google Chromecast V5 Streaming Stick,00:44:55,00:44:55,NO (Norway)
Eirik :)),2023-02-24 21:25:09,00:00:15,,Formula 1: Drive to Survive: Sesong 5: Matter of Principal (Episode 3),,Google Chromecast V5 Streaming Stick,00:00:15,Not latest view,NO (Norway)
Eirik :)),2023-02-24 20:52:46,00:32:16,,Formula 1: Drive to Survive: Sesong 5: Bounce Back (Episode 2),,Google Chromecast V5 Streaming Stick,00:48:48,00:48:48,NO (Norway)
Eirik :)),2023-02-24 20:52:35,00:00:05,,Formula 1: Drive to Survive: Sesong 5: Bounce Back (Episode 2),,Google Chromecast V5 Streaming Stick,00:16:33,Not latest view,NO (Norway)
Eirik :)),2023-02-24 19:16:17,00:16:03,,Formula 1: Drive to Survive: Sesong 5: Bounce Back (Episode 2),,Google Chromecast V5 Streaming Stick,00:16:29,Not latest view,NO (Norway)
Eirik :)),2023-02-24 19:15:44,00:00:26,,Formula 1: Drive to Survive: Sesong 5: Bounce Back (Episode 2),,Google Chromecast V5 Streaming Stick,00:00:26,Not latest view,NO (Norway)
Eirik :)),2023-02-24 18:29:05,00:46:32,,Formula 1: Drive to Survive: Sesong 5: The New Dawn (Episode 1),,Google Chromecast V5 Streaming Stick,00:46:32,00:46:32,NO (Norway)
Eirik :)),2023-02-24 18:26:53,00:00:05,,Formula 1: Drive to Survive: Sesong 5: The New Dawn (Episode 1),,Google Chromecast V5 Streaming Stick,00:00:02,Not latest view,NO (Norway)
Eirik :)),2023-02-24 18:26:31,00:00:02,,Formula 1: Drive to Survive: Sesong 5: The New Dawn (Episode 1),,Apple iPhone 11,00:00:02,Not latest view,NO (Norway)
Eirik :)),2023-02-24 18:25:10,00:00:04,,Outer Banks: Sesong 1: The Lucky Compass (Episode 2),,Google Chromecast V5 Streaming Stick,00:08:46,00:08:46,NO (Norway)
Eirik :)),2023-02-24 18:24:57,00:00:23,Autoplayed: user action: None; ,Sesong 1 (Klipp 4): Outer Banks,HOOK,Apple iPhone 11,00:00:24,00:00:24,NO (Norway)
Eirik :)),2023-02-24 18:24:18,00:00:34,,Formula 1: Drive to Survive: Sesong 5: The New Dawn (Episode 1),,Google Chromecast V5 Streaming Stick,00:00:34,Not latest view,NO (Norway)
Eirik :)),2023-02-24 18:23:18,00:00:01,,Formula 1: Drive to Survive: Sesong 5: The New Dawn (Episode 1),,Apple iPhone 11,00:00:01,Not latest view,NO (Norway)
Eirik :)),2023-02-24 18:22:48,00:00:23,,Formula 1: Drive to Survive: Sesong 5: The New Dawn (Episode 1),,Google Chromecast V5 Streaming Stick,00:00:23,Not latest view,NO (Norway)
Eirik :)),2023-02-24 18:22:37,00:00:38,Autoplayed: user action: None; ,Formula 1: Drive to Survive (Trailer),TRAILER,Apple iPhone 11,00:00:39,00:00:39,NO (Norway)
Eirik :)),2023-02-22 17:09:52,00:38:15,,You: Sesong 4: Portrait of the Artist (Episode 2),,Safari MAC (Cadmium),00:39:22,Not latest view,NO (Norway)
Eirik :)),2023-02-22 17:02:13,00:07:38,,You: Sesong 4: Joe Takes a Holiday (Episode 1),,Safari MAC (Cadmium),00:49:26,00:49:26,NO (Norway)
Eirik :)),2023-02-22 17:01:52,00:00:14,Autoplayed: user action: None; ,Sesong 1 (Klipp 2): Murdaugh-drapene: En sørstatsskandale,HOOK,Safari MAC (Cadmium),00:00:14,00:00:14,NO (Norway)
Eirik :)),2023-02-18 23:05:00,00:05:14,,Strategisk kjærlighet,,Apple iPhone 14 Pro iPhone,00:05:14,00:05:14,NO (Norway)
Eirik :)),2023-02-18 23:04:46,00:00:12,Autoplayed: user action: None; ,Trailer: Strategisk kjærlighet,TRAILER,Apple iPhone 14 Pro iPhone,00:00:13,00:00:13,NO (Norway)
Eirik :)),2023-02-18 18:04:43,01:49:08,,Jurassic World,,Safari MAC (Cadmium),01:55:46,01:55:46,NO (Norway)
Eirik :)),2023-02-18 18:03:46,00:00:07,Autoplayed: user action: None; ,The Lost World: Jurassic Park_hook_04_16x9,HOOK,Safari MAC (Cadmium),00:00:07,00:00:07,NO (Norway)
Eirik :)),2023-02-18 18:02:48,00:00:28,,Jurassic World,,Safari MAC (Cadmium),00:00:28,Not latest view,NO (Norway)
Eirik :)),2023-02-18 17:49:23,00:06:51,,Jurassic World,,Safari MAC (Cadmium),00:06:44,Not latest view,NO (Norway)
Eirik :)),2023-02-16 19:54:31,00:28:36,,Legend,,Safari MAC (Cadmium),00:28:26,00:28:26,NO (Norway)
Eirik :)),2023-02-16 19:52:44,00:00:09,Autoplayed: user action: None; ,Jim Jefferies: High & Dry (Klipp 1): Jim Jefferies: High & Dry,HOOK,Safari MAC (Cadmium),00:00:09,00:00:09,NO (Norway)
Eirik :)),2023-02-16 16:57:11,00:00:15,Autoplayed: user action: None; ,Sesong 4 (Klipp): Formula 1: Drive to Survive,HOOK,Apple iPhone 11,00:00:15,00:00:15,NO (Norway)
Eirik :)),2023-02-14 19:07:25,00:41:48,,You: Sesong 4: Joe Takes a Holiday (Episode 1),,Safari MAC (Cadmium),00:41:48,Not latest view,NO (Norway)
Eirik :)),2023-02-14 19:07:01,00:00:12,Autoplayed: user action: None; ,Trailer: The Gray Man,TRAILER,Safari MAC (Cadmium),00:00:12,00:00:12,NO (Norway)
Eirik :)),2023-02-14 19:02:40,00:00:40,Autoplayed: user action: None; ,Miniserie (Klipp): Conversations with a Killer: The John Wayne Gacy Tapes,HOOK,Safari MAC (Cadmium),00:00:00,00:00:00,NO (Norway)
Eirik :)),2023-02-09 18:56:15,00:00:15,Autoplayed: user action: None; ,Sesong 4 del 1: You (trailer),TRAILER,Safari MAC (Cadmium),00:00:15,00:00:15,NO (Norway)
Eirik :)),2023-02-09 09:52:30,00:15:11,,The Yorkshire Ripper: Miniserie: Ut av skyggen (Episode 4),,Safari MAC (Cadmium),00:45:22,00:45:22,NO (Norway)
Eirik :)),2023-02-08 18:19:28,00:11:48,,The Yorkshire Ripper: Miniserie: Ut av skyggen (Episode 4),,Safari MAC (Cadmium),00:30:11,Not latest view,NO (Norway)
Eirik :)),2023-02-08 18:18:29,00:00:54,Autoplayed: user action: None; ,13 Reasons Why: Sesong 1 (Trailer),TRAILER,Safari MAC (Cadmium),00:00:54,00:00:54,NO (Norway)
Eirik :)),2023-02-07 17:57:42,00:18:16,,The Yorkshire Ripper: Miniserie: Ut av skyggen (Episode 4),,Safari MAC (Cadmium),00:18:23,Not latest view,NO (Norway)
Eirik :)),2023-02-07 17:23:28,00:34:13,,The Yorkshire Ripper: Miniserie: Ta natten tilbake (Episode 3),,Safari MAC (Cadmium),00:47:55,00:47:55,NO (Norway)
Eirik :)),2023-02-07 17:23:09,00:00:15,Autoplayed: user action: None; ,MINDHUNTER (Trailer),TRAILER,Safari MAC (Cadmium),00:00:15,00:00:15,NO (Norway)
Eirik :)),2023-02-06 17:35:45,00:13:33,,The Yorkshire Ripper: Miniserie: Ta natten tilbake (Episode 3),,Safari MAC (Cadmium),00:13:42,Not latest view,NO (Norway)
Eirik :)),2023-02-06 17:24:23,00:11:21,,The Yorkshire Ripper: Miniserie: Fra nå til daggry (Episode 2),,Safari MAC (Cadmium),00:47:07,00:47:07,NO (Norway)
Eirik :)),2023-02-05 21:07:19,00:35:04,,The Yorkshire Ripper: Miniserie: Fra nå til daggry (Episode 2),,Safari MAC (Cadmium),00:35:46,Not latest view,NO (Norway)
Eirik :)),2023-02-05 20:45:22,00:21:56,,The Yorkshire Ripper: Miniserie: Det var en gang i Yorkshire (Episode 1),,Safari MAC (Cadmium),00:49:52,00:49:52,NO (Norway)
Eirik :)),2023-02-05 18:09:54,01:19:11,Autoplayed: user action: None; ,Peaky Blinders: Sesong 6: Lock and Key (Episode 6),,Safari MAC (Cadmium),01:20:16,01:20:16,NO (Norway)
Eirik :)),2023-02-05 17:12:28,00:57:25,,Peaky Blinders: Sesong 6: The Road to Hell (Episode 5),,Safari MAC (Cadmium),00:58:17,00:58:17,NO (Norway)
Eirik :)),2023-02-05 15:01:36,00:00:02,,Peaky Blinders: Sesong 6: The Road to Hell (Episode 5),,Safari MAC (Cadmium),00:00:52,Not latest view,NO (Norway)
Eirik :)),2023-02-05 14:04:52,00:56:33,,Peaky Blinders: Sesong 6: Sapphire (Episode 4),,Safari MAC (Cadmium),00:57:24,00:57:24,NO (Norway)
Eirik :)),2023-02-05 13:52:35,00:12:16,,Peaky Blinders: Sesong 6: Gold (Episode 3),,Safari MAC (Cadmium),00:54:40,00:54:40,NO (Norway)
Eirik :)),2023-02-05 12:23:35,00:26:23,,The Yorkshire Ripper: Miniserie: Det var en gang i Yorkshire (Episode 1),,Safari MAC (Cadmium),00:27:55,Not latest view,NO (Norway)
Eirik :)),2023-02-05 12:21:41,00:01:44,Autoplayed: user action: None; ,Trailer: The Yorkshire Ripper,TRAILER,Safari MAC (Cadmium),00:01:44,00:01:44,NO (Norway)
Eirik :)),2023-02-05 12:19:31,00:01:05,Autoplayed: user action: None; ,Den øksesvingende haikeren (Klipp): Den øksesvingende haikeren,HOOK,Safari MAC (Cadmium),00:01:05,00:01:05,NO (Norway)
Eirik :)),2023-02-05 09:00:27,00:00:15,,Peaky Blinders: Sesong 6: Gold (Episode 3),,Safari MAC (Cadmium),00:42:24,Not latest view,NO (Norway)
Eirik :)),2023-02-04 17:21:40,00:33:39,,Peaky Blinders: Sesong 6: Gold (Episode 3),,Safari MAC (Cadmium),00:42:09,Not latest view,NO (Norway)
Eirik :)),2023-02-04 17:19:39,00:00:05,Autoplayed: user action: None; ,Vikingulven (Klipp): Vikingulven,HOOK,Safari MAC (Cadmium),00:00:05,00:00:05,NO (Norway)
Eirik :)),2023-02-03 21:09:38,00:07:14,,Peaky Blinders: Sesong 6: Gold (Episode 3),,Safari MAC (Cadmium),00:08:30,Not latest view,NO (Norway)
Eirik :)),2023-02-03 20:47:44,00:21:52,,Peaky Blinders: Sesong 6: Black Shirt (Episode 2),,Safari MAC (Cadmium),00:58:04,00:58:04,NO (Norway)
Eirik :)),2023-02-02 18:04:02,00:31:18,,Peaky Blinders: Sesong 6: Black Shirt (Episode 2),,Safari MAC (Cadmium),00:36:12,Not latest view,NO (Norway)
Eirik :)),2023-02-02 18:03:21,00:00:14,Autoplayed: user action: None; ,"Pamela, en kjærlighetshistorie (Klipp): Pamela, en kjærlighetshistorie",HOOK,Safari MAC (Cadmium),00:00:14,00:00:14,NO (Norway)
Eirik :)),2023-02-01 18:46:59,00:04:09,,Peaky Blinders: Sesong 6: Black Shirt (Episode 2),,Safari MAC (Cadmium),00:04:54,Not latest view,NO (Norway)
Eirik :)),2023-02-01 17:51:12,00:52:20,,Peaky Blinders: Sesong 6: Black Day (Episode 1),,Safari MAC (Cadmium),00:54:22,00:54:22,NO (Norway)
Eirik :)),2023-02-01 10:40:37,00:01:35,Autoplayed: user action: None; ,Peaky Blinders: Sesong 6: Black Day (Episode 1),,Safari MAC (Cadmium),00:01:52,Not latest view,NO (Norway)
Eirik :)),2023-02-01 09:17:23,01:03:11,,Peaky Blinders: Sesong 5: Mr Jones (Episode 6),,Safari MAC (Cadmium),01:03:27,01:03:27,NO (Norway)
Eirik :)),2023-02-01 08:20:50,00:53:51,,Peaky Blinders: Sesong 5: The Shock (Episode 5),,Safari MAC (Cadmium),00:54:35,00:54:35,NO (Norway)
Eirik :)),2023-02-01 07:55:04,00:19:55,,Peaky Blinders: Sesong 5: The Loop (Episode 4),,Safari MAC (Cadmium),00:56:09,00:56:09,NO (Norway)
Eirik :)),2023-01-31 21:54:32,00:11:22,,Peaky Blinders: Sesong 5: The Loop (Episode 4),,Safari MAC (Cadmium),00:36:14,Not latest view,NO (Norway)
Eirik :)),2023-01-31 21:26:10,00:27:28,,"Anne Frank, min bestevenninne",,Safari MAC (Cadmium),01:37:19,01:37:19,NO (Norway)
Eirik :)),2023-01-31 20:42:27,00:42:28,,"Anne Frank, min bestevenninne",,Safari MAC (Cadmium),01:10:32,Not latest view,NO (Norway)
Eirik :)),2023-01-31 20:07:56,00:28:12,,"Anne Frank, min bestevenninne",,Safari MAC (Cadmium),00:28:04,Not latest view,NO (Norway)
Eirik :)),2023-01-31 18:21:43,00:24:47,,Peaky Blinders: Sesong 5: The Loop (Episode 4),,Safari MAC (Cadmium),00:24:52,Not latest view,NO (Norway)
Eirik :)),2023-01-31 18:11:13,00:09:41,,Peaky Blinders: Sesong 5: Strategy (Episode 3),,Safari MAC (Cadmium),00:56:13,00:56:13,NO (Norway)
Eirik :)),2023-01-30 21:18:43,00:46:26,,Peaky Blinders: Sesong 5: Strategy (Episode 3),,Safari MAC (Cadmium),00:46:31,Not latest view,NO (Norway)
Eirik :)),2023-01-30 19:58:56,00:56:19,,Peaky Blinders: Sesong 5: Black Cats (Episode 2),,Safari MAC (Cadmium),00:56:24,00:56:24,NO (Norway)
Eirik :)),2023-01-30 19:34:10,00:23:54,,Peaky Blinders: Sesong 5: Black Tuesday (Episode 1),,Safari MAC (Cadmium),00:54:40,00:54:40,NO (Norway)
Eirik :)),2023-01-30 19:31:49,00:00:08,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Safari MAC (Cadmium),00:00:08,Not latest view,NO (Norway)
Eirik :)),2023-01-30 19:31:37,00:00:10,,Peaky Blinders: Sesong 5: Black Tuesday (Episode 1),,Safari MAC (Cadmium),00:30:46,Not latest view,NO (Norway)
Eirik :)),2023-01-30 19:31:28,00:00:04,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Safari MAC (Cadmium),00:00:04,Not latest view,NO (Norway)
Eirik :)),2023-01-29 20:00:06,00:30:33,,Peaky Blinders: Sesong 5: Black Tuesday (Episode 1),,Safari MAC (Cadmium),00:30:36,Not latest view,NO (Norway)
Eirik :)),2023-01-29 18:56:21,00:55:53,,Peaky Blinders: Sesong 4: The Company (Episode 6),,Safari MAC (Cadmium),00:55:54,00:55:54,NO (Norway)
Eirik :)),2023-01-27 18:29:48,00:00:01,,Peaky Blinders: Sesong 4: The Company (Episode 6),,Safari MAC (Cadmium),00:00:01,Not latest view,NO (Norway)
Eirik :)),2023-01-27 17:50:52,00:38:55,,Peaky Blinders: Sesong 4: The Duel (Episode 5),,Safari MAC (Cadmium),00:56:43,00:56:43,NO (Norway)
Eirik :)),2023-01-27 17:50:32,00:00:17,,Peaky Blinders: Sesong 3: Episode 5,,Safari MAC (Cadmium),00:00:18,00:00:18,NO (Norway)
Eirik :)),2023-01-27 17:48:47,00:00:53,Autoplayed: user action: None; ,Sesong 1 (Klipp 2): Physical: 100,HOOK,Safari MAC (Cadmium),00:00:53,00:00:53,NO (Norway)
Eirik :)),2023-01-26 20:24:52,00:27:50,,Peaky Blinders: Sesong 4: Dangerous (Episode 4),,Safari MAC (Cadmium),00:47:01,00:47:01,NO (Norway)
Eirik :)),2023-01-26 16:31:23,00:19:11,,Peaky Blinders: Sesong 4: Dangerous (Episode 4),,Safari MAC (Cadmium),00:19:11,Not latest view,NO (Norway)
Eirik :)),2023-01-26 16:30:59,00:00:22,,Peaky Blinders: Sesong 4: Blackbird (Episode 3),,Safari MAC (Cadmium),00:37:50,00:37:50,NO (Norway)
Eirik :)),2023-01-26 16:30:44,00:00:13,,Peaky Blinders: Sesong 4: The Noose (Episode 1),,Safari MAC (Cadmium),00:15:21,00:15:21,NO (Norway)
Eirik :)),2023-01-25 22:43:02,00:58:07,,Peaky Blinders: Sesong 4: Blackbird (Episode 3),,Safari MAC (Cadmium),00:58:07,Not latest view,NO (Norway)
Eirik :)),2023-01-25 22:12:05,00:27:45,,Peaky Blinders: Sesong 4: Heathens (Episode 2),,Safari MAC (Cadmium),00:57:04,00:57:04,NO (Norway)
Eirik :)),2023-01-25 17:07:43,00:19:16,,Peaky Blinders: Sesong 4: Heathens (Episode 2),,Safari MAC (Cadmium),00:29:18,Not latest view,NO (Norway)
Eirik :)),2023-01-22 23:00:28,00:10:02,Autoplayed: user action: None; ,Peaky Blinders: Sesong 4: Heathens (Episode 2),,Safari MAC (Cadmium),00:10:02,Not latest view,NO (Norway)
Eirik :)),2023-01-22 22:13:12,00:42:16,,Peaky Blinders: Sesong 4: The Noose (Episode 1),,Safari MAC (Cadmium),00:57:24,Not latest view,NO (Norway)
Eirik :)),2023-01-22 21:12:51,00:00:15,Autoplayed: user action: None; ,Dragons: Race to the Edge: Season 6 - CLM 12,HOOK,Safari MAC (Cadmium),00:00:18,00:00:18,NO (Norway)
Eirik :)),2023-01-22 21:12:44,00:00:04,Autoplayed: user action: None; ,Dragons: Race to the Edge: Season 6 - CLM 12,HOOK,Safari MAC (Cadmium),00:00:04,Not latest view,NO (Norway)
Eirik :)),2023-01-22 20:55:54,00:16:03,,Dragetreneren 2,,Safari MAC (Cadmium),01:32:24,01:32:24,NO (Norway)
Eirik :)),2023-01-22 17:32:23,00:37:55,,Dragetreneren 2,,Safari MAC (Cadmium),01:16:20,Not latest view,NO (Norway)
Eirik :)),2023-01-21 18:49:39,00:38:25,,Dragetreneren 2,,Safari MAC (Cadmium),00:38:25,Not latest view,NO (Norway)
Eirik :)),2023-01-20 19:10:40,01:29:06,,Dragetreneren,,Safari MAC (Cadmium),01:29:06,01:29:06,NO (Norway)
Eirik :)),2023-01-19 21:36:09,00:16:02,,Peaky Blinders: Sesong 4: The Noose (Episode 1),,Safari MAC (Cadmium),00:15:08,Not latest view,NO (Norway)
Eirik :)),2023-01-19 21:35:27,00:00:40,,Peaky Blinders: Sesong 3: Episode 1,,Safari MAC (Cadmium),00:20:52,00:20:52,NO (Norway)
Eirik :)),2023-01-19 21:35:13,00:00:12,,Peaky Blinders: Sesong 3: Episode 3,,Safari MAC (Cadmium),00:00:12,00:00:12,NO (Norway)
Eirik :)),2023-01-19 21:22:26,00:00:15,Autoplayed: user action: None; ,Sesong 3 (Klipp): Formula 1: Drive to Survive,HOOK,Safari MAC (Cadmium),00:00:15,Not latest view,NO (Norway)
Eirik :)),2023-01-19 20:18:36,00:57:06,,Peaky Blinders: Sesong 3: Episode 6,,Safari MAC (Cadmium),00:57:06,00:57:06,NO (Norway)
Eirik :)),2023-01-19 20:18:33,00:00:01,,Peaky Blinders: Sesong 3: Episode 5,,Safari MAC (Cadmium),00:00:01,Not latest view,NO (Norway)
Eirik :)),2023-01-18 22:01:48,00:55:28,,Peaky Blinders: Sesong 3: Episode 5,,Safari MAC (Cadmium),00:55:28,Not latest view,NO (Norway)
Eirik :)),2023-01-18 21:49:20,00:12:24,,Peaky Blinders: Sesong 3: Episode 4,,Safari MAC (Cadmium),00:53:53,00:53:53,NO (Norway)
Eirik :)),2023-01-18 18:38:15,00:41:28,,Peaky Blinders: Sesong 3: Episode 4,,Safari MAC (Cadmium),00:41:28,Not latest view,NO (Norway)
Eirik :)),2023-01-18 17:51:29,00:44:19,,Peaky Blinders: Sesong 3: Episode 3,,Safari MAC (Cadmium),00:57:52,Not latest view,NO (Norway)
Eirik :)),2023-01-17 17:25:58,00:13:32,,Peaky Blinders: Sesong 3: Episode 3,,Safari MAC (Cadmium),00:13:32,Not latest view,NO (Norway)
Eirik :)),2023-01-17 11:14:16,00:56:58,,Peaky Blinders: Sesong 3: Episode 2,,Safari MAC (Cadmium),00:56:58,00:56:58,NO (Norway)
Eirik :)),2023-01-16 21:29:36,00:55:12,,Peaky Blinders: Sesong 3: Episode 1,,Safari MAC (Cadmium),00:55:12,Not latest view,NO (Norway)
Eirik :)),2023-01-16 20:31:17,00:58:18,,Peaky Blinders: Sesong 2: Episode 6,,Safari MAC (Cadmium),00:58:18,00:58:18,NO (Norway)
Eirik :)),2023-01-16 20:31:05,00:00:10,,Peaky Blinders: Sesong 2: Episode 5,,Safari MAC (Cadmium),00:00:10,00:00:10,NO (Norway)
Eirik :)),2023-01-16 14:21:55,00:57:35,,Peaky Blinders: Sesong 2: Episode 5,,Safari MAC (Cadmium),00:57:35,Not latest view,NO (Norway)
Eirik :)),2023-01-16 14:21:34,00:00:16,,Peaky Blinders: Sesong 2: Episode 4,,Safari MAC (Cadmium),00:00:16,00:00:16,NO (Norway)
Eirik :)),2023-01-15 22:56:14,00:57:13,,Peaky Blinders: Sesong 2: Episode 4,,Safari MAC (Cadmium),00:57:13,Not latest view,NO (Norway)
Eirik :)),2023-01-15 21:54:31,00:58:07,,Peaky Blinders: Sesong 2: Episode 3,,Safari MAC (Cadmium),00:58:07,00:58:07,NO (Norway)
Eirik :)),2023-01-15 21:50:25,00:04:04,,Peaky Blinders: Sesong 2: Episode 2,,Safari MAC (Cadmium),00:57:02,00:57:02,NO (Norway)
Eirik :)),2023-01-15 17:41:50,00:52:57,,Peaky Blinders: Sesong 2: Episode 2,,Safari MAC (Cadmium),00:52:57,Not latest view,NO (Norway)
Eirik :)),2023-01-15 17:37:50,00:03:58,,Peaky Blinders: Sesong 2: Episode 1,,Safari MAC (Cadmium),00:58:28,00:58:28,NO (Norway)
Eirik :)),2023-01-15 09:50:53,00:27:12,,Peaky Blinders: Sesong 2: Episode 1,,Safari MAC (Cadmium),00:54:29,Not latest view,NO (Norway)
Eirik :)),2023-01-15 09:50:45,00:00:04,Autoplayed: user action: None; ,Sesong 2 (Klipp): Vikings: Valhalla,HOOK,Safari MAC (Cadmium),00:00:04,00:00:04,NO (Norway)
Eirik :)),2023-01-14 00:10:47,00:27:17,,Peaky Blinders: Sesong 2: Episode 1,,Safari MAC (Cadmium),00:27:17,Not latest view,NO (Norway)
Eirik :)),2023-01-14 00:10:26,00:00:19,,Peaky Blinders: Sesong 1: Episode 6,,Safari MAC (Cadmium),00:00:19,00:00:19,NO (Norway)
Eirik :)),2023-01-13 19:05:14,00:53:24,,Peaky Blinders: Sesong 1: Episode 6,,Safari MAC (Cadmium),00:53:25,Not latest view,NO (Norway)
Eirik :)),2023-01-13 18:04:20,00:55:54,,Peaky Blinders: Sesong 1: Episode 5,,Safari MAC (Cadmium),00:55:54,00:55:54,NO (Norway)
Eirik :)),2023-01-13 17:31:22,00:29:17,,Peaky Blinders: Sesong 1: Episode 4,,Safari MAC (Cadmium),00:57:51,00:57:51,NO (Norway)
Eirik :)),2023-01-13 17:30:37,00:00:06,Autoplayed: user action: None; ,Sesong 1 (Klipp): Break Point: Drømmen om Grand Slam,HOOK,Safari MAC (Cadmium),00:00:06,00:00:06,NO (Norway)
Eirik :)),2023-01-12 22:24:04,00:28:33,,Peaky Blinders: Sesong 1: Episode 4,,Safari MAC (Cadmium),00:28:34,Not latest view,NO (Norway)
